[SYS] 2026/05/28 - 20:49:57 | initializing token encoders 
[GIN] 2026/05/28 - 22:40:36 | api | 202605281440369139432308268d9d6NmXbzujU | 200 |    1.144286ms |  183.48.247.100 |     GET /api/channel/models
[GIN] 2026/05/28 - 22:40:36 | api | 202605281440369517154788268d9d6hNJWsOXo | 200 |     494.607µs |  183.48.247.100 |     GET /api/prefill_group/?type=model
[SYS] 2026/05/28 - 22:40:44 | 任务进度轮询开始 
[SYS] 2026/05/28 - 22:40:44 | 任务进度轮询完成 
[SYS] 2026/05/28 - 22:40:58 | syncing options from database 
[SYS] 2026/05/28 - 22:40:59 | 任务进度轮询开始 
[SYS] 2026/05/28 - 22:40:59 | 任务进度轮询完成 
[GIN] 2026/05/28 - 22:41:11 | api | 202605281441119915494398268d9d6wb2qnKEi | 200 |      570.26µs |  183.48.247.100 |     GET /api/data/?username=&start_timestamp=1779892871&end_timestamp=1779982871&default_time=hour
[GIN] 2026/05/28 - 22:41:11 | api | 202605281441119934984338268d9d6HLUgC2Gu | 200 |      664.98µs |  183.48.247.100 |     GET /api/user/self
[GIN] 2026/05/28 - 22:41:12 | api | 20260528144112400075448268d9d6svdpxE0G | 200 |     514.762µs |  183.48.247.100 |     GET /api/data/users?start_timestamp=1779892871&end_timestamp=1779982871
[GIN] 2026/05/28 - 22:41:12 | api | 202605281441122085470698268d9d6deUebXkv | 200 |      212.15µs |  183.48.247.100 |     GET /api/uptime/status
[SYS] 2026/05/28 - 22:41:14 | 任务进度轮询开始 
[SYS] 2026/05/28 - 22:41:14 | 任务进度轮询完成 
[SYS] 2026/05/28 - 22:41:29 | 任务进度轮询开始 
[SYS] 2026/05/28 - 22:41:29 | 任务进度轮询完成 
[GIN] 2026/05/28 - 22:41:31 | api | 202605281441314914808358268d9d6ZqUbIsYn | 200 |     400.328µs |  183.48.247.100 |     GET /api/group/
[GIN] 2026/05/28 - 22:41:31 | api | 202605281441314913904178268d9d6IYWw0RRJ | 200 |     766.913µs |  183.48.247.100 |     GET /api/user/self
[GIN] 2026/05/28 - 22:41:31 | api | 202605281441314928430998268d9d60DzQNfpY | 200 |     858.037µs |  183.48.247.100 |     GET /api/user/?p=0&page_size=10
[GIN] 2026/05/28 - 22:41:35 | api | 202605281441358748776098268d9d6CqSkl0MP | 200 |     780.303µs |  183.48.247.100 |     GET /api/user/2
[GIN] 2026/05/28 - 22:41:35 | api | 202605281441358783792278268d9d6pqOkFHDG | 200 |     267.277µs |  183.48.247.100 |     GET /api/group/
[GIN] 2026/05/28 - 22:41:43 | api | 202605281441438989186538268d9d6cqfuCGDX | 200 |     707.714µs |  183.48.247.100 |     GET /api/user/self
[SYS] 2026/05/28 - 22:41:44 | 任务进度轮询开始 
[SYS] 2026/05/28 - 22:41:44 | 任务进度轮询完成 
[GIN] 2026/05/28 - 22:41:50 | api | 202605281441508060281438268d9d61ggJ1dG6 | 200 |     369.078µs |  183.48.247.100 |     GET /api/user/topup/info
[GIN] 2026/05/28 - 22:41:50 | api | 202605281441508058959308268d9d6CUFRZyZ4 | 200 |     695.831µs |  183.48.247.100 |     GET /api/user/self
[GIN] 2026/05/28 - 22:41:50 | api | 202605281441508065527458268d9d61sxQ3Was | 200 |     708.485µs |  183.48.247.100 |     GET /api/subscription/self
[GIN] 2026/05/28 - 22:41:50 | api | 202605281441508072996248268d9d6SOFElD4v | 200 |     331.265µs |  183.48.247.100 |     GET /api/user/aff
[GIN] 2026/05/28 - 22:41:50 | api | 202605281441508082915908268d9d6YLzzyd8W | 200 |     252.748µs |  183.48.247.100 |     GET /api/subscription/plans
[GIN] 2026/05/28 - 22:41:50 | api | 202605281441508190777898268d9d6ehLHy92r | 200 |     564.482µs |  183.48.247.100 |    POST /api/user/amount
[SYS] 2026/05/28 - 22:41:58 | syncing options from database 
[SYS] 2026/05/28 - 22:41:59 | 任务进度轮询开始 
[SYS] 2026/05/28 - 22:41:59 | 任务进度轮询完成 
[GIN] 2026/05/28 - 22:42:06 | api | 202605281442062850168978268d9d6yHDxDIlM | 200 |     818.194µs |  183.48.247.100 |     GET /api/task/?p=1&page_size=10&channel_id=&task_id=&start_timestamp=1779897600&end_timestamp=1779982926
[GIN] 2026/05/28 - 22:42:07 | api | 202605281442077084914498268d9d6pmZK5kkd | 200 |    1.253928ms |  183.48.247.100 |     GET /api/log/?p=1&page_size=10&type=0&username=&token_name=&model_name=&start_timestamp=1779897600&end_timestamp=1779982927&channel=&group=&request_id=
[GIN] 2026/05/28 - 22:42:07 | api | 202605281442077178186628268d9d6JhtwCtz5 | 200 |     689.691µs |  183.48.247.100 |     GET /api/log/stat?type=0&username=&token_name=&model_name=&start_timestamp=1779897600&end_timestamp=1779982927&channel=&group=
[SYS] 2026/05/28 - 22:42:14 | 任务进度轮询开始 
[SYS] 2026/05/28 - 22:42:14 | 任务进度轮询完成 
[SYS] 2026/05/28 - 22:42:29 | 任务进度轮询开始 
[SYS] 2026/05/28 - 22:42:29 | 任务进度轮询完成 
[SYS] 2026/05/28 - 22:42:44 | 任务进度轮询开始 
[SYS] 2026/05/28 - 22:42:44 | 任务进度轮询完成 
[GIN] 2026/05/28 - 22:42:45 | api | 202605281442451276894378268d9d6ftpEFGB1 | 200 |     962.699µs |  183.48.247.100 |     GET /api/user/models
[GIN] 2026/05/28 - 22:42:45 | api | 202605281442451908441828268d9d67HHuACRy | 200 |     493.668µs |  183.48.247.100 |     GET /api/user/self/groups
[GIN] 2026/05/28 - 22:42:45 | api | 202605281442451910628278268d9d6io9ihYrp | 200 |     927.275µs |  183.48.247.100 |     GET /api/token/?p=1&size=10
[SYS] 2026/05/28 - 22:42:58 | syncing options from database 
[SYS] 2026/05/28 - 22:42:59 | 任务进度轮询开始 
[SYS] 2026/05/28 - 22:42:59 | 任务进度轮询完成 
[GIN] 2026/05/28 - 22:43:11 | api | 202605281443116434736328268d9d6Jj6xesuJ | 200 |     636.423µs |  183.48.247.100 |     GET /api/data/?username=&start_timestamp=1779892991&end_timestamp=1779982991&default_time=hour
[GIN] 2026/05/28 - 22:43:11 | api | 202605281443116435340728268d9d6IS7cufCD | 200 |    1.854964ms |  183.48.247.100 |     GET /api/user/self
[GIN] 2026/05/28 - 22:43:11 | api | 202605281443116738722758268d9d6jYw5JiFM | 200 |     521.916µs |  183.48.247.100 |     GET /api/data/users?start_timestamp=1779892991&end_timestamp=1779982991
[GIN] 2026/05/28 - 22:43:11 | api | 202605281443118138523838268d9d6DqR7QHLV | 200 |     162.435µs |  183.48.247.100 |     GET /api/uptime/status
[SYS] 2026/05/28 - 22:43:14 | 任务进度轮询开始 
[SYS] 2026/05/28 - 22:43:14 | 任务进度轮询完成 
[GIN] 2026/05/28 - 22:43:23 | api | 202605281443234020291928268d9d6mcB25s1B | 200 |    1.144391ms |  183.48.247.100 |     GET /api/pricing
[SYS] 2026/05/28 - 22:43:29 | 任务进度轮询开始 
[SYS] 2026/05/28 - 22:43:29 | 任务进度轮询完成 
[GIN] 2026/05/28 - 22:43:41 | web | 202605281443415669949898268d9d6mZMJ54ak | 200 |     840.898µs |  183.48.247.100 |     GET /pricing
[GIN] 2026/05/28 - 22:43:41 | api | 202605281443417339760358268d9d6C1mIXmmk | 200 |     355.528µs |  183.48.247.100 |     GET /api/status
[GIN] 2026/05/28 - 22:43:41 | api | 202605281443417338607498268d9d6zIXUr8dW | 200 |     766.531µs |  183.48.247.100 |     GET /api/pricing
[SYS] 2026/05/28 - 22:43:44 | 任务进度轮询开始 
[SYS] 2026/05/28 - 22:43:44 | 任务进度轮询完成 
[GIN] 2026/05/28 - 22:43:55 | api | 202605281443551905141118268d9d6mwYpCVEg | 200 |     677.123µs |  183.48.247.100 |     GET /api/user/self
[GIN] 2026/05/28 - 22:43:55 | api | 202605281443552564902408268d9d6UJ30Mmc3 | 200 |     652.384µs |  183.48.247.100 |     GET /api/user/self
[GIN] 2026/05/28 - 22:43:55 | api | 202605281443552576053398268d9d6wjtcGNBj | 200 |     491.627µs |  183.48.247.100 |     GET /api/data/?username=&start_timestamp=1779893035&end_timestamp=1779983035&default_time=hour
[GIN] 2026/05/28 - 22:43:55 | api | 202605281443553860578698268d9d6nhMP8Th1 | 200 |     507.063µs |  183.48.247.100 |     GET /api/data/users?start_timestamp=1779893035&end_timestamp=1779983035
[GIN] 2026/05/28 - 22:43:55 | api | 202605281443554280189328268d9d6SGprEIqr | 200 |     165.215µs |  183.48.247.100 |     GET /api/uptime/status
[GIN] 2026/05/28 - 22:43:57 | api | 202605281443576817922788268d9d6X7xfCi6U | 200 |     265.179µs |  183.48.247.100 |     GET /api/group/
[GIN] 2026/05/28 - 22:43:57 | api | 202605281443576815039348268d9d6s2OBLVyf | 200 |     1.30267ms |  183.48.247.100 |     GET /api/channel/models
[GIN] 2026/05/28 - 22:43:57 | api | 202605281443576822184408268d9d6C43aHY9y | 200 |     796.074µs |  183.48.247.100 |     GET /api/models
[GIN] 2026/05/28 - 22:43:57 | api | 202605281443576829017368268d9d6sg29bpMv | 200 |     983.637µs |  183.48.247.100 |     GET /api/channel/?p=1&page_size=10&id_sort=false&tag_mode=false
[GIN] 2026/05/28 - 22:43:57 | api | 202605281443576839329228268d9d6wnxWGqJj | 200 |     403.095µs |  183.48.247.100 |     GET /api/user/2fa/status
[GIN] 2026/05/28 - 22:43:57 | api | 202605281443576844636068268d9d60Y3IfTB2 | 200 |       630.8µs |  183.48.247.100 |     GET /api/user/passkey
[GIN] 2026/05/28 - 22:43:57 | api | 202605281443577773414448268d9d651R8q4qv | 200 |    1.996451ms |  183.48.247.100 |     GET /api/option/
[SYS] 2026/05/28 - 22:43:58 | syncing options from database 
[SYS] 2026/05/28 - 22:43:59 | 任务进度轮询开始 
[SYS] 2026/05/28 - 22:43:59 | 任务进度轮询完成 
[GIN] 2026/05/28 - 22:44:12 | api | 202605281444123790717568268d9d6BkJW3z6c | 200 |     315.122µs |  183.48.247.100 |     GET /api/group/
[GIN] 2026/05/28 - 22:44:12 | api | 202605281444123783744468268d9d6d1C2KXwk | 200 |    1.358005ms |  183.48.247.100 |     GET /api/channel/models
[GIN] 2026/05/28 - 22:44:12 | api | 202605281444123806224138268d9d6P0GAssDx | 200 |     626.483µs |  183.48.247.100 |     GET /api/channel/1
[GIN] 2026/05/28 - 22:44:12 | api | 202605281444123986203888268d9d6XxFf2U7W | 200 |     474.439µs |  183.48.247.100 |     GET /api/prefill_group/?type=model
[SYS] 2026/05/28 - 22:44:14 | 任务进度轮询开始 
[SYS] 2026/05/28 - 22:44:14 | 任务进度轮询完成 
[GIN] 2026/05/28 - 22:44:20 | api | 202605281444203096952878268d9d6qSNGdhBD | 200 |    1.079366ms |  183.48.247.100 |     GET /api/channel/?p=1&page_size=10&id_sort=false&tag_mode=false&type=14
[GIN] 2026/05/28 - 22:44:20 | api | 202605281444207651549498268d9d6ZT5cG2f3 | 200 |     851.103µs |  183.48.247.100 |     GET /api/channel/?p=1&page_size=10&id_sort=false&tag_mode=false&type=1
[GIN] 2026/05/28 - 22:44:23 | api | 202605281444237952757938268d9d6pOL95QSq | 200 |     771.664µs |  183.48.247.100 |     GET /api/channel/1
[GIN] 2026/05/28 - 22:44:23 | api | 202605281444238027198998268d9d6KWHp7qps | 200 |     486.841µs |  183.48.247.100 |     GET /api/prefill_group/?type=model
[SYS] 2026/05/28 - 22:44:29 | 任务进度轮询开始 
[SYS] 2026/05/28 - 22:44:29 | 任务进度轮询完成 
[SYS] 2026/05/28 - 22:44:44 | 任务进度轮询开始 
[SYS] 2026/05/28 - 22:44:44 | 任务进度轮询完成 
[GIN] 2026/05/28 - 22:44:53 | api | 202605281444533516312488268d9d6LBwxfS5c | 200 |    6.308568ms |  183.48.247.100 |     PUT /api/channel/
[GIN] 2026/05/28 - 22:44:53 | api | 202605281444535141375408268d9d6WzyVKW1S | 200 |    1.137144ms |  183.48.247.100 |     GET /api/channel/?p=1&page_size=10&id_sort=false&tag_mode=false&type=1
[GIN] 2026/05/28 - 22:44:56 | api | 202605281444562262709138268d9d6tJSC8FEp | 200 |    1.054989ms |  183.48.247.100 |     GET /api/channel/?p=1&page_size=10&id_sort=false&tag_mode=false
[SYS] 2026/05/28 - 22:44:58 | 正在更新数据看板数据... 
[SYS] 2026/05/28 - 22:44:58 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2026/05/28 - 22:44:58 | syncing options from database 
[SYS] 2026/05/28 - 22:44:59 | 任务进度轮询开始 
[SYS] 2026/05/28 - 22:44:59 | 任务进度轮询完成 
[GIN] 2026/05/28 - 22:44:59 | api | 202605281444597077438558268d9d6da2dK69z | 200 |     668.146µs |  183.48.247.100 |     GET /api/channel/2
[GIN] 2026/05/28 - 22:44:59 | api | 202605281444597078153108268d9d6YwiXCHFs | 200 |    1.227156ms |  183.48.247.100 |     GET /api/channel/models
[GIN] 2026/05/28 - 22:44:59 | api | 202605281444597094482248268d9d6PY5zNVg6 | 200 |     214.575µs |  183.48.247.100 |     GET /api/group/
[GIN] 2026/05/28 - 22:44:59 | api | 202605281444597278523238268d9d6LPM7YeUJ | 200 |     536.108µs |  183.48.247.100 |     GET /api/prefill_group/?type=model
[GIN] 2026/05/28 - 22:45:03 | api | 202605281445037243036848268d9d6OlDOFVwI | 200 |    6.060493ms |  183.48.247.100 |     PUT /api/channel/
[GIN] 2026/05/28 - 22:45:03 | api | 202605281445037443128558268d9d6KObNTYqU | 200 |     990.772µs |  183.48.247.100 |     GET /api/channel/?p=1&page_size=10&id_sort=false&tag_mode=false
[SYS] 2026/05/28 - 22:45:14 | 任务进度轮询开始 
[SYS] 2026/05/28 - 22:45:14 | 任务进度轮询完成 
[GIN] 2026/05/28 - 22:45:24 | api | 202605281445247035205968268d9d6jYRMX6AB | 200 |     839.666µs |  183.48.247.100 |     GET /api/channel/2
[GIN] 2026/05/28 - 22:45:24 | api | 202605281445247155513378268d9d6qqJXN6hY | 200 |     618.865µs |  183.48.247.100 |     GET /api/prefill_group/?type=model
[SYS] 2026/05/28 - 22:45:29 | 任务进度轮询开始 
[SYS] 2026/05/28 - 22:45:29 | 任务进度轮询完成 
[GIN] 2026/05/28 - 22:45:32 | api | 202605281445322295614268268d9d6vlGLlx8j | 200 |    6.763254ms |  183.48.247.100 |     PUT /api/channel/
[GIN] 2026/05/28 - 22:45:32 | api | 202605281445322525185568268d9d6m7oZeiZS | 200 |    1.014547ms |  183.48.247.100 |     GET /api/channel/?p=1&page_size=10&id_sort=false&tag_mode=false
[GIN] 2026/05/28 - 22:45:34 | api | 202605281445346206788788268d9d6YadoyIal | 200 |     676.404µs |  183.48.247.100 |     GET /api/data/?username=&start_timestamp=1779893134&end_timestamp=1779983134&default_time=hour
[GIN] 2026/05/28 - 22:45:34 | api | 202605281445346221045998268d9d6eKxuvxQP | 200 |     674.145µs |  183.48.247.100 |     GET /api/user/self
[GIN] 2026/05/28 - 22:45:34 | api | 202605281445346417072588268d9d6WXgxwVGO | 200 |     539.798µs |  183.48.247.100 |     GET /api/data/users?start_timestamp=1779893134&end_timestamp=1779983134
[GIN] 2026/05/28 - 22:45:34 | api | 202605281445346711703178268d9d6Ku8PMxeo | 200 |     195.408µs |  183.48.247.100 |     GET /api/uptime/status
[GIN] 2026/05/28 - 22:45:41 | api | 202605281445416770556328268d9d6br58MdIm | 200 |      457.92µs |  183.48.247.100 |     GET /api/user/self/groups
[GIN] 2026/05/28 - 22:45:41 | api | 202605281445416769611208268d9d6Pw1tjL7x | 200 |     699.338µs |  183.48.247.100 |     GET /api/token/?p=1&size=10
[GIN] 2026/05/28 - 22:45:41 | api | 202605281445416786008318268d9d6T23HN3Jp | 200 |      719.14µs |  183.48.247.100 |     GET /api/user/models
[SYS] 2026/05/28 - 22:45:44 | 任务进度轮询开始 
[SYS] 2026/05/28 - 22:45:44 | 任务进度轮询完成 
[GIN] 2026/05/28 - 22:45:46 | api | 202605281445465207986428268d9d6myZw39js | 200 |     342.514µs |  183.48.247.100 |     GET /api/deployments/settings
[GIN] 2026/05/28 - 22:45:48 | api | 202605281445487363823518268d9d6MLQVliSv | 200 |     682.783µs |  183.48.247.100 |     GET /api/models/?p=1&page_size=10
[GIN] 2026/05/28 - 22:45:48 | api | 202605281445487964122948268d9d6pHU6GmWk | 200 |     769.898µs |  183.48.247.100 |     GET /api/vendors/?page_size=1000
[GIN] 2026/05/28 - 22:45:52 | api | 202605281445521072673228268d9d64HCOmU3g | 200 |     552.943µs |  183.48.247.100 |     GET /api/models/search?vendor=1&p=1&page_size=10
[GIN] 2026/05/28 - 22:45:52 | api | 202605281445528138500198268d9d6hEccN4Ti | 200 |     636.836µs |  183.48.247.100 |     GET /api/models/?p=1&page_size=10
[GIN] 2026/05/28 - 22:45:57 | api | 202605281445574670348288268d9d6EP0ln2bg | 200 |     905.693µs |  183.48.247.100 |     GET /api/subscription/admin/plans
[GIN] 2026/05/28 - 22:45:57 | api | 202605281445574684585488268d9d6pU7HW98P | 200 |     285.873µs |  183.48.247.100 |     GET /api/user/topup/info
[SYS] 2026/05/28 - 22:45:58 | syncing options from database 
[SYS] 2026/05/28 - 22:45:59 | 任务进度轮询开始 
[SYS] 2026/05/28 - 22:45:59 | 任务进度轮询完成 
[GIN] 2026/05/28 - 22:46:00 | api | 20260528144600717931848268d9d6CItyOb8O | 200 |     675.504µs |  183.48.247.100 |     GET /api/redemption/?p=1&page_size=10
[GIN] 2026/05/28 - 22:46:07 | api | 202605281446078200677398268d9d6y6pBypld | 200 |     510.922µs |  183.48.247.100 |     GET /api/user/2fa/status
[GIN] 2026/05/28 - 22:46:07 | api | 202605281446078198817228268d9d60SN7qEsI | 200 |     706.265µs |  183.48.247.100 |     GET /api/user/self
[GIN] 2026/05/28 - 22:46:07 | api | 202605281446078207050398268d9d6Y05pqgVu | 200 |     306.322µs |  183.48.247.100 |     GET /api/status
[GIN] 2026/05/28 - 22:46:07 | api | 202605281446078215857098268d9d68MBDuJBE | 200 |     323.096µs |  183.48.247.100 |     GET /api/user/oauth/bindings
[GIN] 2026/05/28 - 22:46:07 | api | 202605281446078221564218268d9d6T2mELD8y | 200 |     596.281µs |  183.48.247.100 |     GET /api/user/passkey
[SYS] 2026/05/28 - 22:46:14 | 任务进度轮询开始 
[SYS] 2026/05/28 - 22:46:14 | 任务进度轮询完成 
[GIN] 2026/05/28 - 22:46:16 | api | 202605281446166141962588268d9d6T4SBR8NQ | 200 |     589.219µs |  183.48.247.100 |     GET /api/user/aff
[GIN] 2026/05/28 - 22:46:16 | api | 202605281446166143365108268d9d67hxfENK6 | 200 |      597.05µs |  183.48.247.100 |     GET /api/subscription/self
[GIN] 2026/05/28 - 22:46:16 | api | 202605281446166149457848268d9d6E4OZAE6M | 200 |     246.057µs |  183.48.247.100 |     GET /api/subscription/plans
[GIN] 2026/05/28 - 22:46:16 | api | 202605281446166152083268268d9d6eMVpnfPl | 200 |      584.95µs |  183.48.247.100 |     GET /api/user/self
[GIN] 2026/05/28 - 22:46:16 | api | 202605281446166161116158268d9d6QpQuMZOx | 200 |      236.02µs |  183.48.247.100 |     GET /api/user/topup/info
[GIN] 2026/05/28 - 22:46:16 | api | 202605281446166371563008268d9d6ZkMwwhdS | 200 |     473.203µs |  183.48.247.100 |    POST /api/user/amount
[GIN] 2026/05/28 - 22:46:23 | api | 202605281446238551748668268d9d68AaSrDA5 | 200 |     622.291µs |  183.48.247.100 |     GET /api/user/topup?p=1&page_size=10
[GIN] 2026/05/28 - 22:46:25 | api | 202605281446258472732778268d9d6Y0TR1Swc | 200 |     649.031µs |  183.48.247.100 |     GET /api/user/self
[GIN] 2026/05/28 - 22:46:25 | api | 202605281446258487365798268d9d6bWqf9IHL | 200 |     555.957µs |  183.48.247.100 |     GET /api/data/?username=&start_timestamp=1779893185&end_timestamp=1779983185&default_time=hour
[GIN] 2026/05/28 - 22:46:25 | api | 202605281446258857744978268d9d6jxgOId9U | 200 |     551.555µs |  183.48.247.100 |     GET /api/data/users?start_timestamp=1779893185&end_timestamp=1779983185
[GIN] 2026/05/28 - 22:46:25 | api | 202605281446259232876658268d9d6fWHRIWhg | 200 |     166.589µs |  183.48.247.100 |     GET /api/uptime/status
[SYS] 2026/05/28 - 22:46:29 | 任务进度轮询开始 
[SYS] 2026/05/28 - 22:46:29 | 任务进度轮询完成 
[GIN] 2026/05/28 - 22:46:35 | api | 202605281446353429158418268d9d6iTXwQVnY | 200 |     643.301µs |  183.48.247.100 |     GET /api/vendors/?page_size=1000
[GIN] 2026/05/28 - 22:46:35 | api | 202605281446353443435908268d9d6P5OGNWE8 | 200 |     514.893µs |  183.48.247.100 |     GET /api/models/?p=1&page_size=10
[GIN] 2026/05/28 - 22:46:37 | api | 202605281446379666424658268d9d6YPyFgOnI | 200 |     255.226µs |  183.48.247.100 |     GET /api/group/
[GIN] 2026/05/28 - 22:46:37 | api | 202605281446379665494628268d9d68O4SOPd4 | 200 |      681.46µs |  183.48.247.100 |     GET /api/user/2fa/status
[GIN] 2026/05/28 - 22:46:37 | api | 202605281446379670158568268d9d6D8lqsoeC | 200 |     750.484µs |  183.48.247.100 |     GET /api/models
[GIN] 2026/05/28 - 22:46:37 | api | 202605281446379673623238268d9d6BE0zyvt5 | 200 |     807.285µs |  183.48.247.100 |     GET /api/channel/?p=1&page_size=10&id_sort=false&tag_mode=false
[GIN] 2026/05/28 - 22:46:37 | api | 202605281446379678446598268d9d6md0fvtXC | 200 |    1.099987ms |  183.48.247.100 |     GET /api/channel/models
[GIN] 2026/05/28 - 22:46:37 | api | 202605281446379684722768268d9d6UgS1CIu0 | 200 |     663.184µs |  183.48.247.100 |     GET /api/user/passkey
[GIN] 2026/05/28 - 22:46:37 | api | 202605281446379759977548268d9d6C463GXbu | 200 |    2.095614ms |  183.48.247.100 |     GET /api/option/
[SYS] 2026/05/28 - 22:46:44 | 任务进度轮询开始 
[SYS] 2026/05/28 - 22:46:44 | 任务进度轮询完成 
[GIN] 2026/05/28 - 22:46:45 | api | 202605281446454430103788268d9d63nVRzKW9 | 200 |     648.816µs |  183.48.247.100 |     GET /api/models/?p=1&page_size=10
[GIN] 2026/05/28 - 22:46:45 | api | 202605281446454444710128268d9d6Mn4motMm | 200 |     457.673µs |  183.48.247.100 |     GET /api/vendors/?page_size=1000
[GIN] 2026/05/28 - 22:46:46 | api | 202605281446461265285688268d9d69Qe8Th9z | 200 |     269.456µs |  183.48.247.100 |     GET /api/deployments/settings
[GIN] 2026/05/28 - 22:46:47 | api | 202605281446471700480438268d9d6k5ozMRGJ | 200 |     643.249µs |  183.48.247.100 |     GET /api/redemption/?p=1&page_size=10
[GIN] 2026/05/28 - 22:46:47 | api | 202605281446476675780468268d9d6zXE9y53s | 200 |     800.406µs |  183.48.247.100 |     GET /api/user/?p=0&page_size=10
[GIN] 2026/05/28 - 22:46:47 | api | 202605281446476689662318268d9d6Sx4hqIVp | 200 |     604.297µs |  183.48.247.100 |     GET /api/user/self
[GIN] 2026/05/28 - 22:46:47 | api | 202605281446476694478878268d9d6t6GtSoDj | 200 |      162.76µs |  183.48.247.100 |     GET /api/group/
[SYS] 2026/05/28 - 22:46:58 | syncing options from database 
[SYS] 2026/05/28 - 22:46:59 | 任务进度轮询开始 
[SYS] 2026/05/28 - 22:46:59 | 任务进度轮询完成 
[SYS] 2026/05/28 - 22:47:14 | 任务进度轮询开始 
[SYS] 2026/05/28 - 22:47:14 | 任务进度轮询完成 
[GIN] 2026/05/28 - 22:47:19 | api | 202605281447198140400398268d9d6ul9Gn4DP | 200 |     758.019µs |  183.48.247.100 |     GET /api/token/?p=1&size=10
[GIN] 2026/05/28 - 22:47:19 | api | 202605281447198159743898268d9d6x1nRf3my | 200 |     324.321µs |  183.48.247.100 |     GET /api/user/self/groups
[GIN] 2026/05/28 - 22:47:19 | api | 202605281447198151096178268d9d6UPNnul5p | 200 |    1.286476ms |  183.48.247.100 |     GET /api/user/models
[SYS] 2026/05/28 - 22:47:29 | 任务进度轮询开始 
[SYS] 2026/05/28 - 22:47:29 | 任务进度轮询完成 
[GIN] 2026/05/28 - 22:47:31 | api | 202605281447315369375708268d9d6Eghp1B1L | 200 |     647.234µs |  183.48.247.100 |     GET /api/token/3
[GIN] 2026/05/28 - 22:47:31 | api | 202605281447315378390188268d9d6OE45MdvF | 200 |     670.585µs |  183.48.247.100 |     GET /api/user/models
[GIN] 2026/05/28 - 22:47:31 | api | 202605281447315388071368268d9d6nWZIvqjh | 200 |     248.583µs |  183.48.247.100 |     GET /api/user/self/groups
[GIN] 2026/05/28 - 22:47:36 | api | 202605281447361936913058268d9d6KzHsgYhh | 200 |     898.624µs |  183.48.247.100 |     GET /api/user/models
[GIN] 2026/05/28 - 22:47:36 | api | 202605281447361945512288268d9d63DgWQFOi | 200 |     390.069µs |  183.48.247.100 |     GET /api/user/self/groups
[GIN] 2026/05/28 - 22:47:36 | api | 202605281447369416702038268d9d6A9jzXQnN | 200 |     560.346µs |  183.48.247.100 |     GET /api/data/?username=&start_timestamp=1779893256&end_timestamp=1779983256&default_time=hour
[GIN] 2026/05/28 - 22:47:36 | api | 202605281447369420611238268d9d6gXycQ3Mr | 200 |     669.191µs |  183.48.247.100 |     GET /api/user/self
[GIN] 2026/05/28 - 22:47:36 | api | 202605281447369657327418268d9d65Zj7OyvN | 200 |     567.391µs |  183.48.247.100 |     GET /api/data/users?start_timestamp=1779893256&end_timestamp=1779983256
[GIN] 2026/05/28 - 22:47:37 | api | 2026052814473776452788268d9d6OPwQnD5r | 200 |      185.77µs |  183.48.247.100 |     GET /api/uptime/status
[GIN] 2026/05/28 - 22:47:43 | api | 202605281447439854420328268d9d6B8sGjlbO | 200 |     640.649µs |  183.48.247.100 |     GET /api/subscription/admin/plans
[GIN] 2026/05/28 - 22:47:43 | api | 202605281447439858612408268d9d6AEnKHpol | 200 |     352.999µs |  183.48.247.100 |     GET /api/user/topup/info
[SYS] 2026/05/28 - 22:47:44 | 任务进度轮询开始 
[SYS] 2026/05/28 - 22:47:44 | 任务进度轮询完成 
[GIN] 2026/05/28 - 22:47:47 | api | 202605281447473499772608268d9d6JXSelKul | 200 |      882.26µs |  183.48.247.100 |     GET /api/models/?p=1&page_size=10
[GIN] 2026/05/28 - 22:47:47 | api | 202605281447473503597548268d9d61qhsYJBO | 200 |     624.073µs |  183.48.247.100 |     GET /api/vendors/?page_size=1000
[GIN] 2026/05/28 - 22:47:50 | api | 202605281447504656896928268d9d6s3uJuaNX | 200 |     274.187µs |  183.48.247.100 |     GET /api/deployments/settings
[GIN] 2026/05/28 - 22:47:51 | api | 202605281447514577365868268d9d6ZftI9oOp | 200 |     686.133µs |  183.48.247.100 |     GET /api/redemption/?p=1&page_size=10
[GIN] 2026/05/28 - 22:47:52 | api | 202605281447526962841438268d9d6ueVKolCt | 200 |     262.996µs |  183.48.247.100 |     GET /api/group/
[GIN] 2026/05/28 - 22:47:52 | api | 202605281447526982582478268d9d6uwHGJpOc | 200 |      981.91µs |  183.48.247.100 |     GET /api/user/?p=0&page_size=10
[GIN] 2026/05/28 - 22:47:52 | api | 202605281447526977430848268d9d69BD11b06 | 200 |    2.250638ms |  183.48.247.100 |     GET /api/user/self
[GIN] 2026/05/28 - 22:47:57 | api | 202605281447579264289788268d9d6y8fPcRiU | 200 |     2.78421ms |  183.48.247.100 |     GET /api/option/
[SYS] 2026/05/28 - 22:47:58 | syncing options from database 
[SYS] 2026/05/28 - 22:47:59 | 任务进度轮询开始 
[SYS] 2026/05/28 - 22:47:59 | 任务进度轮询完成 
[GIN] 2026/05/28 - 22:48:04 | api | 202605281448046140621498268d9d6LrFDOhme | 200 |    2.852752ms |  183.48.247.100 |     GET /api/option/
